id,sentence,aspect,aspect_token,label,label_text
423,"đây là lần 2 mình mua. chất lượng vải mỏng hơn so với lần đầu mình mua của cửa hàng may ẩu, đường may không đều, không cắt chỉ, đáy quần bị so le, may rất là ẩu .",gia_cong," may ẩu, đường may không đều, không cắt chỉ, đáy quần bị so le, may rất là ẩu ",0,negative
424,"lần trước mua hàng nhưng không vừa và đổi lại kích cỡ qua đó được trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi xấu cửa hàng trả lời tin nhắn rất lâu,hỗ trợ cho khách không chuyên nghiệp,quần đổi kích cỡ gửi về cho cửa hàng từ 4 10 mà đến 29,30 10 vẫn không có quần để mặc.shop thì đổ lỗi cho hãng vc",giao_hang, trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi,0,negative
424,"lần trước mua hàng nhưng không vừa và đổi lại kích cỡ qua đó được trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi xấu cửa hàng trả lời tin nhắn rất lâu,hỗ trợ cho khách không chuyên nghiệp,quần đổi kích cỡ gửi về cho cửa hàng từ 4 10 mà đến 29,30 10 vẫn không có quần để mặc.shop thì đổ lỗi cho hãng vc",cham_soc_khach_hang," trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi xấu cửa hàng trả lời tin nhắn rất lâu,hỗ trợ cho khách không chuyên nghiệp,",0,negative
424,"lần trước mua hàng nhưng không vừa và đổi lại kích cỡ qua đó được trải nghiệm dịch vụ của cửa hàng và hãng vận chuyển một cách rất tồi xấu cửa hàng trả lời tin nhắn rất lâu,hỗ trợ cho khách không chuyên nghiệp,quần đổi kích cỡ gửi về cho cửa hàng từ 4 10 mà đến 29,30 10 vẫn không có quần để mặc.shop thì đổ lỗi cho hãng vc",doi_tra,"quần đổi kích cỡ gửi về cho cửa hàng từ 4 10 mà đến 29,30 10 vẫn không có quần để mặc",0,negative
425,đặt có 2 cái quần từ hn mà còn lâu hơn hàng từ nước ngoài về mất 2 tuần cuối cùng thì cạp vừa nhưng quần vừa rộng vừa dài phải đi sửa hết nửa cái quần không lẽ bỏ 🙂,giao_hang,đặt có 2 cái quần từ hn mà còn lâu hơn hàng từ nước ngoài về mất 2 tuần,0,negative
425,đặt có 2 cái quần từ hn mà còn lâu hơn hàng từ nước ngoài về mất 2 tuần cuối cùng thì cạp vừa nhưng quần vừa rộng vừa dài phải đi sửa hết nửa cái quần không lẽ bỏ 🙂,kich_co, quần vừa rộng vừa dài ,0,negative
426,mới mặc được một ngày đi đám cưới mà bị bung chỉ lủng lỗ r,do_ben,mới mặc được một ngày đi đám cưới mà bị bung chỉ lủng lỗ r,0,negative
427,cửa hàng phục vụ rất kém mình có đặt đơn hàng từ ngày 15 1 đến hnay 22 1 vẫn chưa giao và huỷ luôn đơn hàng của mình mình đã dùng vocher đổi cả freeship có vô nhắn cửa hàng gửi hàn giúp mình cửa hàng tốt nhưng hnay nhận được tbao huỷ hàng còn quần thjf chất lượng tốt ạ chỉ muốn nói đến thái độ cskh không tốt,cham_soc_khach_hang,"cửa hàng phục vụ rất kém,  thái độ cskh không tốt",0,negative
428,"mình đặt bị rộng , cửa hàng có hỗ trợ đổi kích cỡ sang mẫu khác, thì bị lỗi đường chị khác màu hở ra phía ngoài cạp lưng nhìn không thẩm mỹ lắm,",kich_co,bị rộng ,0,negative
428,"mình đặt bị rộng , cửa hàng có hỗ trợ đổi kích cỡ sang mẫu khác, thì bị lỗi đường chỉ khác màu hở ra phía ngoài cạp lưng nhìn không thẩm mỹ lắm,",gia_cong,"lỗi đường chỉ khác màu hở ra phía ngoài cạp lưng nhìn không thẩm mỹ lắm,",0,negative
429,sp áo trắng mỏng làm lộ rất nhiều bên trong áo và quần thì cửa hàng có tư vấn kích cỡ nhưng mặc bị rộng.shop đã báo hỗ trợ 1 chiều nhưng miss làm sp giao trễ và cuối cùng bắt khách chịu tiền giao hàng cả 2 chiều,chat_lieu,sp áo trắng mỏng làm lộ rất nhiều bên trong áo,0,negative
429,sp áo trắng mỏng làm lộ rất nhiều bên trong áo và quần thì cửa hàng có tư vấn kích cỡ nhưng mặc bị rộng.shop đã báo hỗ trợ 1 chiều nhưng miss làm sp giao trễ và cuối cùng bắt khách chịu tiền giao hàng cả 2 chiều,kich_co,mặc bị rộng,0,negative
430,m75 60kg mặc kích cỡ 31 sao nó vẫn hơi ngắn ngắn,kich_co,m75 60kg mặc kích cỡ 31 sao nó vẫn hơi ngắn ngắn,0,negative
431,"vải vitex là gì cũng không biết chỉ biết là mặc được một tuần mông và đũng quần của bạn sẽ xù lên và sơ chỉ như một cái áo len, quần này và quần chỉnh cạp mua cả hai đều bị như nhau. xù kinh. mới mua thấy cũng được mặc một tg vải xù thời tiết hà nội mùa hè nhễ nhại nó dính vào người các bạn đã có một combo đi làm siêu hot tưởng không hot mà hot không tưởng ;",do_ben,mặc được một tuần mông và đũng quần của bạn sẽ xù lên và sơ chỉ như một cái áo len,0,negative
432,mình cao 1m68 mặc kích cỡ 28 là rất vừa luôn,kich_co,mình cao 1m68 mặc kích cỡ 28 là rất vừa luôn,2,positive
433,mình đặt màu đen mà giao màu xám. nhắn tin mà cửa hàng không trả lời,mau_sac,mình đặt màu đen mà giao màu xám,0,negative
433,mình đặt màu đen mà giao màu xám. nhắn tin mà cửa hàng không trả lời,cham_soc_khach_hang,nhắn tin mà cửa hàng không trả lời,0,negative
434,quần có vè dài dối với mét 7 có chỉ thừa nhưng vải tạm ổn chấp nhận,kich_co,quần có vè dài dối với mét 7 ,0,negative
434,quần có vè dài dối với mét 7 có chỉ thừa nhưng vải tạm ổn chấp nhận,gia_cong,có chỉ thừa ,0,negative
434,quần có vè dài dối với mét 7 có chỉ thừa nhưng vải tạm ổn chấp nhận,chat_lieu, vải tạm ổn ,1,neutral
435,với giá tiền như z quần rất tốt nha,chat_luong,với giá tiền như z quần rất tốt nha,2,positive
436,"hàng giao hàng nhanh, giá tốt, đóng gói cẩn thận, xin cảm ơnnnnnnnnn",giao_hang,hàng giao hàng nhanh,2,positive
436,"hàng giao hàng nhanh, giá tốt, đóng gói cẩn thận, xin cảm ơnnnnnnnnn",gia_ca,giá tốt,2,positive
436,"hàng giao hàng nhanh, giá tốt, đóng gói cẩn thận, xin cảm ơnnnnnnnnn",dong_goi,đóng gói cẩn thận,2,positive
437,đai lưng may không chắc,gia_cong,đai lưng may không chắc,0,negative
438,mua lần 2 nhưng không hài lòng về sản phẩm nhờ cửa hàng cắt gấu có cả ghi chú nhưng cửa hàng lại quên không cắt,chat_luong,không hài lòng về sản phẩm,0,negative
439,quần ghi kích cỡ 28 nhưng đo như kích cỡ 33 34 thì chịu,kich_co,quần ghi kích cỡ 28 nhưng đo như kích cỡ 33 34 thì chịu,0,negative
440,"vải hơi mỏng so với lúc tr mình từng mua , đường may cũng xấu hơn , độ hoàn thiện 8 10 from không đẹp",chat_lieu,vải hơi mỏng,0,negative
440,"vải hơi mỏng so với lúc tr mình từng mua , đường may cũng xấu hơn , độ hoàn thiện 8 10 from không đẹp",gia_cong,đường may cũng xấu hơn,0,negative
440,"vải hơi mỏng so với lúc tr mình từng mua , đường may cũng xấu hơn , độ hoàn thiện 8 10 from không đẹp",kieu_dang,from không đẹp,0,negative
441,quần bị thiếu mất khuy cúc,gia_cong,quần bị thiếu mất khuy cúc,0,negative
442,quần thì cũng được đấy chứ cửa hàng thì không ổn giao thì lâu mà lằng nhằng úa :,chat_luong,quần thì cũng được ,1,neutral
442,quần thì cũng được đấy chứ cửa hàng thì không ổn giao thì lâu mà lằng nhằng úa :,giao_hang, giao thì lâu,0,negative
443,kích cỡ 28 mà lưng rộng 55kg mang còn tuột,kich_co,kích cỡ 28 mà lưng rộng 55kg mang còn tuột,0,negative
444,"2 cái quần tôi mua chung chỗ này, cùng giá tiền. lần đầu mua quần đen đậm rất ok.nên mới đặt mua thêm 1 cái nữa.lần sau giao chất liệu vải, màu quần không giống như lần đầu , rất bực.",chat_lieu,"giao chất liệu vải, màu quần không giống như lần đầu ,",0,negative
444,"2 cái quần tôi mua chung chỗ này, cùng giá tiền. lần đầu mua quần đen đậm rất ok.nên mới đặt mua thêm 1 cái nữa.lần sau giao chất liệu vải, màu quần không giống như lần đầu , rất bực.",mau_sac,"giao chất liệu vải, màu quần không giống như lần đầu ,",0,negative
445,theo đúng bảng kích thước thì mình mặc kích cỡ 29 nhưng không vừa nên phải đặt lại kích cỡ 28 vẫn không vừa,kich_co, kích cỡ 29 nhưng không vừa nên phải đặt lại kích cỡ 28 vẫn không vừa,0,negative
446,quần chỉ thừa rất nhiều kéo ra là bung hết luôn,gia_cong,quần chỉ thừa rất nhiều kéo ra là bung hết luôn,0,negative
447,sản phảm còn nhìu chỉ thừa mua lần 1 quần màu đen khá ưng mà lần 2 mua màu xám thấy quần rất mỏng không được như mong đợi,gia_cong,sản phảm còn nhìu chỉ thừa,0,negative
447,sản phảm còn nhìu chỉ thừa mua lần 1 quần màu đen khá ưng mà lần 2 mua màu xám thấy quần rất mỏng không được như mong đợi,chat_lieu, quần rất mỏng,0,negative
448,"quần rộng thùng thình ống chả khác đồ mấy ông già hồi xưa mang,",kich_co,quần rộng thùng thình,0,negative
449,kiểu dáng kì rất không đẹp gì hết trơn,kieu_dang,kiểu dáng kì rất không đẹp gì hết trơn,0,negative
450,quần đẹp nhưng giao hàng rất lâu.,chat_luong,quần đẹp,2,positive
450,quần đẹp nhưng giao hàng rất lâu.,giao_hang, giao hàng rất lâu.,0,negative
451,quần bị lỗi kéo khoá quần,gia_cong,quần bị lỗi kéo khoá quần,0,negative
452,chất vải không như mình mua lần đầu,chat_lieu,chất vải không như mình mua lần đầu,0,negative
453,mua kích cỡ 29 mà lưng rất rộng,kich_co, kích cỡ 29 mà lưng rất rộng,0,negative
454,đặt 1 màu giao 1 màu,mau_sac,đặt 1 màu giao 1 màu,0,negative
455,"thật ra đến bây giờ mình đánh giá sp là trc đó mình có dùng một time để viết đgia, vậy mình lỡ xoá hết video và ảnh sản phẩm,điều này mình chắn không biết mọi người dùng như thế nào nhưng quần kém chất lượng rất kì, gấu bị bong hết chỉ khoá thì bị gãy sau 1 mặc dù mình dùng rất cẩn thận, chỉ đũng quần cũng bị rách mà trong khi đó mình mặc có 4 5 lần. giữ gìn rất kỳ luôn. hơi thất vọng về cửa hàng top thịnh hành",chat_luong,quần kém chất lượng rất kì,0,negative
455,"thật ra đến bây giờ mình đánh giá sp là trc đó mình có dùng một time để viết đgia, vậy mình lỡ xoá hết video và ảnh sản phẩm,điều này mình chắn không biết mọi người dùng như thế nào nhưng quần kém chất lượng rất kì, gấu bị bong hết chỉ khoá thì bị gãy sau 1 mặc dù mình dùng rất cẩn thận, chỉ đũng quần cũng bị rách mà trong khi đó mình mặc có 4 5 lần. giữ gìn rất kỳ luôn. hơi thất vọng về cửa hàng top thịnh hành",gia_cong,gấu bị bong hết chỉ khoá thì bị gãy sau 1 mặc ,0,negative
456,cửa hàng giao sản phẩm lỗi bị rách chỉ thừa tùm lum đổi trả mất mấy hôm còn vải quần dùng thời gian thì bị cứng không còn suông mềm nữa phần túi khi giặt rất dễ bị tưa chỉ với bung cúc quần nhé,gia_cong,cửa hàng giao sản phẩm lỗi bị rách chỉ thừa tùm lum ,0,negative
456,cửa hàng giao sản phẩm lỗi bị rách chỉ thừa tùm lum đổi trả mất mấy hôm còn vải quần dùng thời gian thì bị cứng không còn suông mềm nữa phần túi khi giặt rất dễ bị tưa chỉ với bung cúc quần nhé,do_ben,vải quần dùng thời gian thì bị cứng không còn suông mềm nữa phần túi khi giặt rất dễ bị tưa chỉ với bung cúc quần,0,negative
457,"vải dày, mềm, không giữ được kiểu dáng dưới 18t học sinh mặc tốt nhưng lớn hơn thì hơi kì nhìn tù lắm. giá rẻ không đòi hỏi thêm",chat_lieu,"vải dày, mềm,",2,positive
457,"vải dày, mềm, không giữ được kiểu dáng dưới 18t học sinh mặc tốt nhưng lớn hơn thì hơi kì nhìn tù lắm. giá rẻ không đòi hỏi thêm",gia_ca,giá rẻ,2,positive
458,quần đẹp nhưng live tư vấn 29 mà lại hơi rộng,kich_co,hơi rộng,0,negative
458,quần đẹp nhưng live tư vấn 29 mà lại hơi rộng,chat_luong,quần đẹp ,2,positive
459,quần bagy nhìn kiểu dáng dáng ổn nhưng đối với mình thì chưa ưng lắm quần co giãn tốt 1 điều khiến mình đánh giá 3s là do quần giao tới 2 cái thì 1 cái bị lỗi quần may bị lỗi khâu 1 phần túi trong lại không sài được phải đem ra tiệm sửa inbox cửa hàng bảo đổi nhưng thấy mất tgian rất cửa hàng không kiểm tra kỹ chất lượng sản phẩm trước khi đóng gói chuyển cho khách hàng,kieu_dang,kiểu dáng dáng ổn nhưng đối với mình thì chưa ưng,1,neutral
459,quần bagy nhìn kiểu dáng dáng ổn nhưng đối với mình thì chưa ưng lắm quần co giãn tốt 1 điều khiến mình đánh giá 3s là do quần giao tới 2 cái thì 1 cái bị lỗi quần may bị lỗi khâu 1 phần túi trong lại không sài được phải đem ra tiệm sửa inbox cửa hàng bảo đổi nhưng thấy mất tgian rất cửa hàng không kiểm tra kỹ chất lượng sản phẩm trước khi đóng gói chuyển cho khách hàng,chat_lieu, quần co giãn tốt ,2,positive
